Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc,MJD
sn1999gp-20000129.10-fast.flm,53.3,1999gp,21.42787571832083,1.266192656082595,0.0267,0.87,91T,0.87,19.15,0.7174,-2.277875718320832,1.4553029245890687,51572.1
sn1996X-19960510.25-fast.flm,87.58,1996X,22.000397298372523,0.2979737783075089,0.0068,1.26,N,1.26,31.4,3.5789,9.399602701627476,3.5912829995085116,50213.25
sn2007if-20071014.34-fast.flm,8.35,2007if,36.25023273133034,0.4654626698938744,0.0742,0.71,pec,0.71,30.0,3.8098,-6.2502327313303425,3.838128650405655,54387.34
sn2002bo-20020508.16-fast.flm,60.04,2002bo,45.26535895649348,0.6970028875833914,0.0043,1.08,HV,1.08,45.0,1.5321,-0.265358956493479,1.6831944139936972,52402.16
sn2000cx-20000803.45-fast.flm,273.13,2000cx,6.596567800807637,0.2975895248487253,0.0081,0.99,pec,0.99,1.15,1.6694,-5.446567800807637,1.6957169236932472,51759.45
sn2008bf-20080406.29-fast.flm,82.91,2008bf,7.505367948469967,0.3903962521959789,0.0246,1.05,N,1.05,5.85,0.5137,-1.6553679484699677,0.6452107591544537,54562.29
sn2001eh-20011024.26-fast.flm,12.93,2001eh,35.44499083984383,0.2892681515765114,0.0371,0.92,91T,0.92,33.3,0.7856,-2.1449908398438353,0.8371639167549516,52206.26
sn2001da-20010719.47-fast.flm,65.7,2001da,2.9197797876535234,1.2780180888714117,0.0172,1.12,N,1.12,2.9,0.9445,-0.0197797876535235,1.5891540156581851,52109.47
sn2002cr-20020519.18-fast.flm,200.25,2002cr,4.537348920152314,0.4953437685753913,0.0094,1.19,N,1.19,3.3,0.4403,-1.2373489201523142,0.6627439468350284,52413.18
sn2003iv-20031025.37-fast.flm,30.92,2003iv,3.3549260369343172,0.3867349898482065,0.0343,1.65,N,1.65,3.05,0.7528,-0.3049260369343174,0.8463284187435114,52937.37
sn2007qe-20071218.14-fast.flm,11.3,2007qe,22.69752905556984,0.0,0.0239,1.03,,1.03,18.05,0.4607,-4.647529055569841,0.4607,54452.14
sn2001C-20010402.15-fast.flm,8.28,2001C,,,0.0109,,,,86.4,3.7591,,,52001.15
sn2004bd-20040419.28-fast.flm,84.38,2004bd,20.101100208146335,0.2973535533749628,0.0089,,,,28.2,0.8426,8.098899791853665,0.893528900318684,53114.28
sn2002hu-20021110.31-fast.flm,19.82,2002hu,-3.5569693464452747,0.0963948332369385,0.0374,1.05,91T,1.05,-4.9,0.7601,-1.3430306535547256,0.7661879494450282,52588.31
sn2007kk-20071018.40-fast.flm,23.62,2007kk,8.837656099908132,1.921229586935639,0.041,,N,,8.515,0.4609,-0.3226560999081318,1.9757408574296595,54391.4
sn1997do-19971126.37-fast.flm,141.06,1997do,12.147312147316182,0.099000099000099,0.0101,0.94,HV,0.94,10.8,0.3653,-1.347312147316181,0.3784773567890547,50778.37
sn2007le-20071215.11-fast.flm,7.12,2007le,50.06952721494189,0.4966229638458482,0.0068,1.01,HV,1.01,52.7,3.5563,2.63047278505811,3.590808273664724,54449.11
sn2001ep-20011019.44-fast.flm,136.8,2001ep,1.8163869694015633,0.493583415597236,0.013,1.3,N,1.3,3.6,0.5757,1.7836130305984368,0.7583238609938592,52201.44
sn1998bu-19980601.18-fast.flm,341.07,1998bu,12.443912653308608,0.4985541928407618,0.0029,1.03,N,1.03,12.15,0.362,-0.2939126533086078,0.6161171018557297,50965.18
sn1998es-19981115.25-fast.flm,81.91,1998es,-10.340391846424986,0.8905600633287157,0.0106,0.85,91T,0.85,-7.05,0.7385,3.2903918464249857,1.1569267376960592,51132.25
sn2006lf-20061031.42-fast.flm,23.37,2006lf,-5.507303592579694,0.1973943939992104,0.0132,1.3,N,1.3,-2.7,1.013,2.807303592579694,1.0320530736266984,54039.42
sn1999aa-19990218.25-fast.flm,118.17,1999aa,-5.07689274448093,0.887223974763407,0.0144,0.78,91T,0.78,-5.4,0.7137,-0.3231072555190701,1.1386545004499735,51227.25
sn1999gh-20000205.33-fast.flm,29.97,1999gh,65.82316165525627,0.8931229532598988,0.0077,1.69,N,1.69,74.7,2.4051,8.876838344743732,2.5655749101594525,51579.33
sn2001gc-20011206.33-fast.flm,39.6,2001gc,5.327185323261347,1.962130874129304,0.0193,,HV,,6.25,0.6727,0.9228146767386534,2.0742427189727404,52249.33
sn2007le-20080112.08-fast.flm,28.53,2007le,77.8506158124798,0.4966229638458482,0.0068,1.01,HV,1.01,82.9,2.7936,5.049384187520204,2.8373993952595105,54477.08
sn2006cj-20060601.28-fast.flm,11.91,2006cj,8.224824355970807,1.124121779859485,0.0675,0.81,N,0.81,7.2,0.5297,-1.0248243559708063,1.2426712622228198,53887.28
sn2006X-20060227.44-fast.flm,176.99,2006X,7.302029446880007,0.7958615200955034,0.0052,1.18,HV,1.18,8.0,0.343,0.6979705531199931,0.8666282704647509,53793.44
snf20080514-002-20080605.16-fast.flm,62.19,snf20080514-002,10.235835208930816,0.4892846658185732,0.0219,1.35,N,,9.35,0.2933,-0.8858352089308159,0.5704597919268218,54622.16
sn1999cl-19990609.24-fast.flm,218.22,1999cl,-4.227029172456874,0.5953562214725143,0.0078,1.17,HV,1.17,-0.75,1.9364,3.4770291724568736,2.025856359776287,51338.24
sn2007ca-20070518.32-fast.flm,51.9,2007ca,11.458436051674015,0.1972192091509713,0.0141,0.89,N,0.89,9.35,0.3255,-2.1084360516740155,0.3805859514723771,54238.32
sn2006le-20061116.42-fast.flm,71.15,2006le,7.882838608213876,0.2948692746215844,0.0174,0.88,N,0.88,7.3,0.5189,-0.5828386082138763,0.5968292043087866,54055.42
sn1994S-19940712.18-fast.flm,26.44,1994S,26.4801497389394,0.2955373854792631,0.0151,0.94,N,0.94,22.9,1.3297,-3.580149738939401,1.362146995083834,49545.18
sn2008Z-20080229.28-fast.flm,55.33,2008Z,10.362389813909644,0.2938295788442703,0.021,1.02,N,1.02,9.1,0.3278,-1.2623898139096443,0.440214335754529,54525.28
sn2007qe-20071116.11-fast.flm,40.72,2007qe,-8.584822736596223,0.0,0.0239,1.03,,1.03,-6.4,1.0455,2.1848227365962227,1.0455,54420.11
sn2007af-20070412.45-fast.flm,71.88,2007af,28.19773224587084,0.3978516013526954,0.0054,1.04,N,1.04,29.5,1.1171,1.3022677541291614,1.1858323265533386,54202.45
sn2001fu-20011107.51-fast.flm,55.73,2001fu,,,0.0057,,,,28.15,0.6751,,,52220.51
sn2001G-20010327.17-fast.flm,34.01,2001G,64.48662470495644,2.1636506687647525,0.0168,,N,,62.3,3.7791,-2.1866247049564436,4.354650505660145,51995.17
sn2008ae-20080212.35-fast.flm,19.69,2008ae,0.9222405591661874,0.9707795359673818,0.0301,,pec,,13.8,1.6206,12.877759440833811,1.8891154722390704,54508.35
sn2001ep-20011021.43-fast.flm,133.07,2001ep,3.780848963476552,0.493583415597236,0.013,1.3,N,1.3,4.25,0.4722,0.4691510365234479,0.6830793717809328,52203.43
sn2005cf-20050611.32-fast.flm,175.81,2005cf,-1.3710879284623754,0.1987083954297069,0.0065,1.1,N,1.1,-3.25,0.733,-1.8789120715376249,0.7594564019180092,53532.32
sn1998dm-19981015.34-fast.flm,55.04,1998dm,41.17237953303036,0.5961251862891207,0.0065,0.9,N,0.9,40.49,0.7792,-0.6823795330303568,0.9810799548091068,51101.34
sn2002dp-20020718.47-fast.flm,37.39,2002dp,22.902046061083578,0.1976870613818325,0.0117,1.12,N,1.12,26.075,1.7011,3.1729539389164216,1.7125482136972918,52473.47
sn1998aq-19980621.18-fast.flm,70.07,1998aq,53.770295846203005,0.3984460603645781,0.0039,1.11,N,1.11,56.35,1.349,2.579704153796996,1.406613046654997,50985.18
sn2006S-20060129.51-fast.flm,57.61,2006S,-4.544133320409895,0.0968898362561767,0.0321,0.93,N,0.93,-5.25,0.8714,-0.7058666795901054,0.8767699814488111,53764.51
sn2004bc-20040412.25-fast.flm,43.86,2004bc,,,0.0239,,,,2.7,1.655,,,53107.25
sn2002jy-20030105.11-fast.flm,70.19,2002jy,9.915653197332858,0.3923107100823852,0.0196,0.88,N,0.88,8.4,0.3063,-1.515653197332858,0.4977221948490395,52644.11
sn2008Z-20080226.44-fast.flm,60.83,2008Z,7.580803134187306,0.2938295788442703,0.021,1.02,N,1.02,5.0,0.9299,-2.580803134187306,0.9752178379233029,54522.44
sn2002fk-20021208.29-fast.flm,22.2,2002fk,67.88089330024756,0.3970223325062034,0.0075,1.13,N,1.13,65.1,2.2792,-2.7808933002475698,2.3135209902891885,52616.29
sn2005am-20050318.18-fast.flm,33.34,2005am,11.781039270128304,0.4958349861166204,0.0084,1.3,N,1.3,11.9,0.4768,0.1189607298716968,0.6878884891152556,53447.18
sn2003iu-20031026.28-fast.flm,39.65,2003iu,,,0.0414,,,,11.4,0.3942,,,52938.28
sn2001ie-20011223.55-fast.flm,35.49,2001ie,,,0.0307,,,,18.6,0.6066,,,52266.55
sn1996bo-19961107.15-fast.flm,36.07,1996bo,7.029099488794194,0.4915454187966968,0.0172,1.16,HV,1.16,8.6,0.4004,1.5709005112058056,0.6339850619218248,50394.15
sn2006ax-20060326.29-fast.flm,103.39,2006ax,-6.403068751846206,0.2950722927117143,0.0167,1.06,N,1.06,-2.65,0.8293,3.753068751846206,0.88023073561774,53820.29
sn1998cs-19980721.20-fast.flm,37.41,1998cs,,,0.0326,,,,7.7,0.4221,,,51015.2
sn2007jg-20070920.46-fast.flm,36.8,2007jg,-2.2562915823004372,0.4821135859608524,0.0371,1.17,HV,1.17,-2.7,1.7753,-0.4437084176995629,1.8395987605366648,54363.46
sn2002es-20020928.43-fast.flm,9.61,2002es,26.650294695478763,0.2946954813359528,0.018,,91bg,,28.25,3.3588,1.5997053045212368,3.371703258995345,52545.43
sn2008Z-20080209.31-fast.flm,54.19,2008Z,-9.196865817825092,0.2938295788442703,0.021,1.02,N,1.02,-5.5,0.9591,3.696865817825092,1.0030995122139186,54505.31
sn2002ef-20020801.44-fast.flm,37.15,2002ef,-2.8917545916365053,0.3907776475185619,0.0236,1.06,N,1.06,-5.0,1.209,-2.1082454083634947,1.2705857585382192,52487.44
sn2001cp-20010629.28-fast.flm,63.25,2001cp,0.8607198748018199,0.0978090766823161,0.0224,0.88,N,0.88,-0.2,0.9061,-1.0607198748018198,0.911363717448444,52089.28
snf20080522-000-20080605.19-fast.flm,50.7,snf20080522-000,0.660287081341941,0.0956937799043062,0.045,,91T,,0.15,1.3774,-0.510287081341941,1.3807201235269853,54622.19
snf20080522-000-20080612.22-fast.flm,17.43,snf20080522-000,7.387559808613554,0.0956937799043062,0.045,,91T,,8.95,0.6098,1.562440191386445,0.6172627799506251,54629.22
sn1998dh-19980917.40-fast.flm,36.53,1998dh,43.124814117180534,0.8922375334589076,0.0087,1.17,N,1.17,40.85,1.3107,-2.274814117180533,1.585566872166808,51073.4
sn2001N-20010124.39-fast.flm,51.29,2001N,2.5367286973521135,0.0,0.021,,HV,,-0.605,0.9712,-3.1417286973521135,0.9712,51933.39
sn2005mc-20051227.37-fast.flm,40.04,2005mc,-2.174973178577904,0.1950648590656393,0.0253,1.63,N,1.63,1.5,2.7672,3.674973178577904,2.7740667149948464,53731.37
sn1999cp-19990619.19-fast.flm,12.53,1999cp,-14.870219932628055,0.0990687537150782,0.0094,0.98,,0.98,0.85,1.9008,15.720219932628057,1.9033799562784777,51348.19
sn2003ek-20030705.34-mmt.flm,10.78,2003ek,,,0.036,,,,26.55,1.5415,,,52825.34
sn1997do-19971102.46-fast.flm,73.02,1997do,-11.523611523610947,0.099000099000099,0.0101,0.94,HV,0.94,-2.5,1.2525,9.023611523610947,1.2564064905921288,50754.46
sn1998co-19980718.47-fast.flm,26.91,1998co,24.52366922019364,0.0,0.0182,,N,,28.2,1.3209,3.67633077980636,1.3209,51012.47
sn2007le-20071017.25-fast.flm,112.4,2007le,-8.392928088991946,0.4966229638458482,0.0068,1.01,HV,1.01,-6.6,1.0611,1.792928088991946,1.1715662927120405,54390.25
sn2002bi-20020306.50-fast.flm,33.01,2002bi,,,0.0232,,,,25.1,1.6673,,,52339.5
sn2006N-20060126.32-fast.flm,88.42,2006N,0.7098491570552737,0.1971803214039239,0.0143,1.5,N,1.5,-0.4,0.7385,-1.1098491570552738,0.7643705444017024,53761.32
sn2003ic-20030927.38-fast.flm,36.73,2003ic,3.392400265322155,1.421396759215389,0.0553,,N,,3.4,3.232,0.0075997346778446,3.5307496013039517,52909.38
sn2006cj-20060528.19-fast.flm,26.87,2006cj,4.3934426229530015,1.124121779859485,0.0675,0.81,N,0.81,3.55,0.7801,-0.8434426229530017,1.3682857106446944,53883.19
sn2008bf-20080501.22-fast.flm,28.77,2008bf,31.83681436658464,0.3903962521959789,0.0246,1.05,N,1.05,30.8,2.6758,-1.0368143665846397,2.7041292265216668,54587.22
sn2001cp-20010725.26-fast.flm,21.37,2001cp,26.27151799687068,0.0978090766823161,0.0224,0.88,N,0.88,22.0,1.4279,-4.271517996870681,1.4312459695948307,52115.26
sn1998ec-19980929.52-fast.flm,58.81,1998ec,-3.902343366999903,1.568781253064026,0.0199,1.08,HV,1.08,-3.05,0.9685,0.8523433669999032,1.8436558436880608,51085.52
sn2006bt-20060503.33-fast.flm,47.64,2006bt,0.9009881805854398,0.5812826971517148,0.0322,1.0,N,1.0,-4.95,1.0241,-5.85098818058544,1.1775696939068925,53858.33
sn2002dp-20020712.41-fast.flm,23.27,2002dp,16.91212810121635,0.1976870613818325,0.0117,1.12,N,1.12,17.4,1.2517,0.4878718987836485,1.267214687508705,52467.41
sn2004ct-20040722.27-fast.flm,14.64,2004ct,,,0.0334,,,,38.4,1.3895,,,53208.27
sn2008L-20080202.15-fast.flm,76.46,2008L,5.640572886011379,0.3923876790268785,0.0194,1.38,HV,1.38,4.3,1.1867,-1.3405728860113788,1.2498899874197331,54498.15
sn2006hb-20060929.51-fast.flm,58.67,2006hb,7.790800748550667,0.3939722249581404,0.0153,1.44,91bg,1.44,3.4,0.4938,-4.390800748550667,0.6317060661719718,54007.51
sn2006lf-20061030.41-fast.flm,25.26,2006lf,-6.504145282270536,0.1973943939992104,0.0132,1.3,N,1.3,-5.0,0.6713,1.504145282270536,0.6997201131754864,54038.41
sn2007kk-20080111.27-mmt.flm,11.18,2007kk,90.3650336215175,1.921229586935639,0.041,,N,,72.45,3.3203,-17.915033621517495,3.8360807102714727,54476.27
sn2001gc-20011219.48-fast.flm,18.57,2001gc,18.22819582066295,1.962130874129304,0.0193,,HV,,18.8,0.8696,0.5718041793370503,2.14619703830087,52262.48
sn1997dt-19971126.14-fast.flm,133.05,1997dt,-7.703762533507432,0.3971011615208974,0.0073,1.04,N,1.04,-2.9,0.8036,4.803762533507433,0.8963605817310608,50778.14
sn2003kh-20031130.10-fast.flm,27.04,2003kh,,,0.025,,,,4.9725,0.8814,,,52973.1
sn2004fu-20041111.17-fast.flm,82.51,2004fu,-5.380499405469966,0.1981767736821244,0.0092,1.08,HV,1.08,-4.55,1.2695,0.8304994054699666,1.2848752015768132,53320.17
sn2005cf-20050712.18-fast.flm,98.44,2005cf,29.28961748634198,0.1987083954297069,0.0065,1.1,N,1.1,30.85,1.2008,1.5603825136580198,1.2171300942850147,53563.18
sn2002bs-20020505.17-fast.flm,51.12,2002bs,,,0.0099,,,,32.25,1.1414,,,52399.17
sn1999gm-20000109.38-fast.flm,9.34,1999gm,,,0.0424,,,,26.325,1.6109,,,51552.38
sn2005na-20060109.43-fast.flm,65.62,2005na,3.4395400954875144,1.2666861541459613,0.0263,1.09,N,1.09,3.9,1.0576,0.4604599045124855,1.6501550148713564,53744.43
sn2003iu-20031022.36-fast.flm,40.0,2003iu,,,0.0414,,,,8.8,0.3461,,,52934.36
sn1999dq-19990918.45-fast.flm,220.75,1999dq,3.402031357851385,0.6902672320283996,0.0141,0.86,91T,0.86,2.05,0.7713,-1.3520313578513852,1.035071273687058,51439.45
sn1998dk-19980911.34-fast.flm,61.85,1998dk,11.0924701470423,1.4803118523635646,0.0133,1.05,,1.05,9.2,0.2977,-1.892470147042301,1.5099498237517854,51067.34
sn1998bu-19981213.54-fast.flm,26.55,1998bu,207.23900688005165,0.4985541928407618,0.0029,1.03,N,1.03,215.95,21.2746,8.710993119948341,21.280440818817617,51160.54
sn2003bt-20030311.27-fast.flm,29.92,2003bt,,,0.0275,,,,13.8,0.384,,,52709.27
sn2006cq-20060531.27-fast.flm,32.25,2006cq,-3.3673566727140245,0.0,0.0483,,N,,-2.7,0.8181,0.6673566727140243,0.8181,53886.27
sn2005cf-20050617.23-fast.flm,179.01,2005cf,4.500745156488934,0.1987083954297069,0.0065,1.1,N,1.1,-0.65,2.2127,-5.150745156488934,2.221604446433759,53538.23
sn2003it-20031019.18-fast.flm,59.2,2003it,-3.238708418690576,0.195102916788606,0.0251,1.36,N,1.36,-2.75,0.8255,0.4887084186905759,0.8482425349741793,52931.18
sn2005eu-20051025.29-fast.flm,38.62,2005eu,8.300318871392196,0.0,0.0349,0.89,N,0.89,6.05,1.6337,-2.2503188713921967,1.6337,53668.29
sn2003kf-20031221.36-fast.flm,141.74,2003kf,13.460393091123358,0.3970617431010522,0.0074,1.1,N,1.1,12.9,0.4092,-0.5603930911233572,0.5701777510868395,52994.36
sn2002dk-20020618.43-fast.flm,19.04,2002dk,,,0.0185,,,,-1.0,1.132,,,52443.43
sn2004ef-20041006.17-fast.flm,13.26,2004ef,19.85451018428823,0.1939864209505334,0.031,1.39,HV,1.39,22.9,1.7292,3.045489815711768,1.740046945203835,53284.17
sn2008bf-20080409.33-fast.flm,56.63,2008bf,10.47237946516026,0.3903962521959789,0.0246,1.05,N,1.05,9.25,0.3142,-1.2223794651602606,0.5011295977376174,54565.33
sn2006gz-20061002.15-fast.flm,37.24,2006gz,-9.331639632592958,0.4885675200312683,0.0234,0.69,pec,0.69,-0.9,0.7891,8.431639632592958,0.92810399828333,54010.15
sn2001G-20010201.39-fast.flm,97.89,2001G,11.59520062942651,2.1636506687647525,0.0168,,N,,10.85,0.3819,-0.7452006294265097,2.1970962260324787,51941.39
sn2001da-20010718.45-fast.flm,103.03,2001da,1.917027133304256,1.2780180888714117,0.0172,1.12,N,1.12,1.55,1.1043,-0.3670271333042558,1.689025969451783,52108.45
sn1994D-19940407.42-fast.flm,186.08,1994D,16.87107388572964,0.0997108385681523,0.0029,1.37,N,1.37,21.45,1.5331,4.5789261142703594,1.536339110134206,49449.42
sn2007S-20070209.30-fast.flm,82.16,2007S,-3.7479041325531455,0.0986290561199329,0.0139,0.94,91T,0.94,-5.3,0.8472,-1.5520958674468543,0.8529217611897992,54140.3
sn1994D-19940510.16-fast.flm,56.41,1994D,49.51640243294795,0.0997108385681523,0.0029,1.37,N,1.37,58.75,1.1494,9.233597567052051,1.1537168679220928,49482.16
sn2000dk-20000920.39-fast.flm,62.31,2000dk,-5.120393120392262,0.1965601965601965,0.0175,1.62,N,1.62,-4.0,1.1117,1.1203931203922624,1.1289432230505585,51807.39
sn1997bp-19970530.18-fast.flm,41.17,1997bp,49.271050282654265,0.5950609937518596,0.0083,1.08,HV,1.08,48.1,1.3422,-1.1710502826542637,1.4681956362436686,50598.18
sn2002hv-20021109.49-fast.flm,5.95,2002hv,,,0.0234,,,,42.55,1.389,,,52587.49
sn2000bh-20000427.24-fast.flm,24.77,2000bh,24.086021505375776,0.8797653958944283,0.023,1.11,,1.11,21.85,0.7451,-2.236021505375774,1.152892519627602,51661.24
sn2000cx-20010126.13-mmt.flm,22.66,2000cx,180.86499355222148,0.2975895248487253,0.0081,0.99,pec,0.99,207.2,15.0224,26.33500644777851,15.025347293334011,51935.13
sn2001ah-20010525.25-mmt.flm,9.74,2001ah,45.23539421440588,0.283607487237663,0.0578,0.98,,0.98,38.65,1.3435,-6.585394214405881,1.373107955266905,52054.25
sn1997bp-19970410.27-fast.flm,109.0,1997bp,-0.2281067142747212,0.5950609937518596,0.0083,1.08,HV,1.08,2.05,0.8761,2.278106714274721,1.059079220967417,50548.27
sn2001E-20010225.37-fast.flm,5.88,2001E,39.0246295751193,0.7850063781768228,0.0191,0.92,HV,0.92,33.4,1.48,-5.6246295751193,1.675301469520723,51965.37
sn2003kf-20050111.11-ldss2.flm,2.83,2003kf,397.3694659519532,0.3970617431010522,0.0074,1.1,N,1.1,,,,,53381.11
sn2007bm-20070514.16-fast.flm,113.23,2007bm,9.600477042340978,0.3975352812562115,0.0062,1.09,N,1.09,9.15,0.3877,-0.4504770423409781,0.5552887445675945,54234.16
sn1998dx-19980929.13-fast.flm,9.57,1998dx,12.549800796808883,0.4742933029785619,0.0542,1.32,N,1.32,13.4,0.6908,0.8501992031911172,0.8379491495611855,51085.13
sn2001G-20010317.18-fast.flm,33.21,2001G,54.66168371361305,2.1636506687647525,0.0168,,N,,54.05,1.9206,-0.6116837136130542,2.893110536506713,51985.18
sn2002ar-20020211.52-fast.flm,31.82,2002ar,,,0.0302,,,,2.5,3.1876,,,52316.52
sn2003cg-20030326.30-fast.flm,80.9,2003cg,-5.079175380936705,0.3983666965441689,0.0041,1.26,N,1.26,-1.4,0.6823,3.6791753809367047,0.7900818406440652,52724.3
sn2003it-20031101.21-fast.flm,33.25,2003it,9.47224661008597,0.195102916788606,0.0251,1.36,N,1.36,8.515,0.3298,-0.9572466100859688,0.383188188935178,52944.21
sn2007ca-20070622.18-fast.flm,9.64,2007ca,45.83374420668889,0.1972192091509713,0.0141,0.89,N,0.89,42.1,0.8657,-3.7337442066888897,0.8878805699293878,54273.18
sn2006ac-20060304.54-fast.flm,4.55,2006ac,17.05289918842508,0.1955607705094358,0.0227,1.2,HV,1.2,16.95,1.1666,-0.1028991884250807,1.1828776669471128,53798.54
sn2004ef-20040922.22-fast.flm,37.24,2004ef,6.323957322991343,0.1939864209505334,0.031,1.39,HV,1.39,7.1,0.2548,0.7760426770086566,0.3202401778559298,53270.22
sn2007al-20070320.24-fast.flm,35.78,2007al,10.216381780453029,0.2964133978855844,0.0121,1.89,91bg,1.89,13.575,2.3176,3.3586182195469707,2.3364782606405905,54179.24
sn2001V-20010402.19-fast.flm,69.03,2001V,27.967687912520365,0.3940498473056842,0.0151,0.82,91T,0.82,33.3,3.1394,5.332312087479632,3.1640334451711527,52001.19
sn2007le-20071112.20-fast.flm,52.01,2007le,17.381803734604688,0.4966229638458482,0.0068,1.01,HV,1.01,16.35,0.702,-1.0318037346046864,0.8599060228996158,54416.2
sn2001ay-20010524.33-mmt.flm,49.62,2001ay,30.411570568823283,0.7765482430596001,0.0302,0.68,HV,0.68,25.7,1.675,-4.711570568823284,1.846253550788448,52053.33
sn2005hk-20051102.22-fast.flm,38.05,2005hk,-8.27245804540709,0.493583415597236,0.013,1.56,pec,1.56,-8.0,0.419,0.2724580454070899,0.64744543256759,53676.22
sn2006nz-20061117.18-fast.flm,32.17,2006nz,-1.647351786228488,0.0957762666411263,0.0441,,,,5.85,0.3886,7.497351786228488,0.400228751155776,54056.18
sn2007fb-20070716.44-fast.flm,44.02,2007fb,10.550098231832258,0.2946954813359528,0.018,,N,,9.1,0.2916,-1.4500982318322588,0.4145792888216064,54297.44
sn1999cl-19990614.18-fast.flm,171.24,1999cl,0.6747370510024717,0.5953562214725143,0.0078,1.17,HV,1.17,4.65,1.4915,3.975262948997528,1.6059331494324505,51343.18
snf20080522-011-20080531.25-fast.flm,78.27,snf20080522-011,0.5299161768984588,0.1926967915984198,0.0379,,N,,1.9,0.6413,1.370083823101541,0.6696250768096463,54617.25
sn2007qe-20071204.14-fast.flm,49.41,2007qe,9.02431878112898,0.0,0.0239,1.03,,1.03,7.95,0.4445,-1.0743187811289792,0.4445,54438.14
sn1996bo-19961105.24-fast.flm,59.43,1996bo,5.151395988987379,0.4915454187966968,0.0172,1.16,HV,1.16,7.1,0.2977,1.9486040110126208,0.5746670242323114,50392.24
sn2005mz-20060103.13-fast.flm,30.39,2005mz,-7.537342767301031,1.3757861635220123,0.0176,1.83,,1.83,-6.5,1.7508,1.0373427673010314,2.2266764937319965,53738.13
sn1999dq-19990907.48-fast.flm,245.37,1999dq,-7.415442264073364,0.6902672320283996,0.0141,0.86,91T,0.86,-6.25,0.6175,1.1654422640733637,0.9261614878692314,51428.48
sn2006X-20060323.35-fast.flm,70.85,2006X,31.0883406287306,0.7958615200955034,0.0052,1.18,HV,1.18,33.2,1.6127,2.111659371269404,1.798387291205297,53817.35
sn1997dt-19971206.11-fast.flm,70.75,1997dt,2.1939839174020914,0.3971011615208974,0.0073,1.04,N,1.04,3.3,0.5248,1.1060160825979084,0.6581066573749622,50788.11
sn1998dk-19980910.40-fast.flm,119.25,1998dk,10.164808052899348,1.4803118523635646,0.0133,1.05,,1.05,8.35,0.3507,-1.814808052899348,1.5212868468004472,51066.4
sn1995bd-19951223.34-fast.flm,23.92,1995bd,-11.985018726595204,0.3942440370589395,0.0146,0.94,,0.94,-8.35,0.4293,3.635018726595204,0.58286091887905,50074.34
sn1999dq-19991018.49-fast.flm,84.22,1999dq,33.02435657232814,0.6902672320283996,0.0141,0.86,91T,0.86,26.9,1.3361,-6.124356572328139,1.5038723554916982,51469.49
sn2002bo-20020514.17-fast.flm,51.69,2002bo,51.2496266055971,0.6970028875833914,0.0043,1.08,HV,1.08,52.1,1.8912,0.8503733944029008,2.015552148990342,52408.17
sn2006le-20061125.36-fast.flm,47.49,2006le,16.66994299193938,0.2948692746215844,0.0174,0.88,N,0.88,16.0,0.4959,-0.6699429919393793,0.5769442773057545,54064.36
sn2004da-20040710.44-fast.flm,108.09,2004da,,,0.016,,,,8.9,0.565,,,53196.44
sn2003it-20031020.23-fast.flm,55.06,2003it,-2.2144181055475554,0.195102916788606,0.0251,1.36,N,1.36,-2.25,0.8753,-0.0355818944524446,0.896780484923385,52932.23
sn2008C-20080113.28-fast.flm,94.79,2008C,12.27138643067446,0.4916420845624386,0.017,1.11,N,1.11,11.8,0.554,-0.4713864306744586,0.740694227946256,54478.28
sn1997br-19970414.31-fast.flm,114.24,1997br,-6.940720881744849,0.695065038228577,0.0071,1.09,,1.09,,,,,50552.31
sn2007le-20071205.07-fast.flm,70.17,2007le,40.09733810091639,0.4966229638458482,0.0068,1.01,HV,1.01,39.85,1.7192,-0.2473381009163873,1.7894923884216538,54439.07
sn2000cn-20000621.37-fast.flm,32.69,2000cn,8.275525158770067,0.0977039570102589,0.0235,1.51,,1.51,9.165,0.602,0.8894748412299318,0.6098770886133226,51716.37
sn1999aa-19990325.12-fast.flm,35.77,1999aa,29.298107255521657,0.887223974763407,0.0144,0.78,91T,0.78,31.4,2.4432,2.1018927444783415,2.5993061807711264,51262.12
sn2004dt-20041011.37-fast.flm,15.23,2004dt,48.626643123405636,0.6866784382970373,0.0194,1.14,HV,1.14,58.75,1.1413,10.123356876594364,1.3319508127637665,53289.37
sn1994D-19940602.18-fast.flm,27.93,1994D,72.46983747133343,0.0997108385681523,0.0029,1.37,N,1.37,87.3,1.512,14.830162528666564,1.5152842147029597,49505.18
sn2007H-20070117.35-fast.flm,31.85,2007H,,,0.0426,,,,13.5,0.6518,,,54117.35
sn2003it-20031023.25-fast.flm,80.24,2003it,0.7316359379572726,0.195102916788606,0.0251,1.36,N,1.36,-1.05,0.9142,-1.7816359379572726,0.9347870282259064,52935.25
sn2002bf-20020317.33-fast.flm,55.75,2002bf,12.622022647403645,1.0737992971495511,0.0244,1.12,HV,1.12,11.5,0.5228,-1.1220226474036448,1.1943051413097368,52350.33
sn2004bo-20040511.23-fast.flm,13.43,2004bo,,,0.0234,,,,28.25,0.7744,,,53136.23
sn2001ie-20011221.50-fast.flm,18.97,2001ie,,,0.0307,,,,14.6,0.7737,,,52264.5
